# Input = Flat continuum + Gaussian line (FWHM=150 km/s ; EW=100 A)
# LSF convolution (FWHMlsf = 0.2 A)
# n_bins =          600
----------------------------------------
######  Lambda[A]         I/Ic
----------------------------------------
       1206.8750       1.0009697
       1206.9250       1.0060863
       1206.9750       1.0097741
       1207.0250       1.0090556
       1207.0750       1.0025032
       1207.1250      0.99253721
       1207.1750      0.98416653
       1207.2250      0.98072591
       1207.2750      0.98151125
       1207.3250      0.98396850
       1207.3750      0.98621827
       1207.4250      0.98694927
       1207.4750      0.98561562
       1207.5250      0.98390040
       1207.5750      0.98490625
       1207.6250      0.98968480
       1207.6750      0.99553194
       1207.7250      0.99855429
       1207.7750      0.99747674
       1207.8250      0.99396642
       1207.8750      0.98960976
       1207.9250      0.98457599
       1207.9750      0.97962781
       1208.0250      0.97616144
       1208.0750      0.97342302
       1208.1250      0.97014832
       1208.1750      0.96868567
       1208.2250      0.97207967
       1208.2750      0.97840413
       1208.3250      0.98314794
       1208.3750      0.98559866
       1208.4250      0.98850378
       1208.4750      0.99276966
       1208.5250      0.99625844
       1208.5750      0.99706426
       1208.6250      0.99555446
       1208.6750      0.99396135
       1208.7250      0.99442454
       1208.7750      0.99715302
       1208.8250       1.0011501
       1208.8750       1.0047624
       1208.9250       1.0050791
       1208.9750       1.0008441
       1209.0250      0.99576523
       1209.0750      0.99486946
       1209.1250      0.99833919
       1209.1750       1.0019498
       1209.2250       1.0026610
       1209.2750       1.0012402
       1209.3250      0.99981706
       1209.3750      0.99967847
       1209.4250       1.0013681
       1209.4750       1.0041221
       1209.5250       1.0054758
       1209.5750       1.0033944
       1209.6250      0.99899463
       1209.6750      0.99639758
       1209.7250      0.99826574
       1209.7750       1.0017036
       1209.8250       1.0014560
       1209.8750      0.99652301
       1209.9250      0.98993010
       1209.9750      0.98336227
       1210.0250      0.97646551
       1210.0750      0.97021455
       1210.1250      0.96719434
       1210.1750      0.96913671
       1210.2250      0.97571243
       1210.2750      0.98485660
       1210.3250      0.99355658
       1210.3750      0.99922652
       1210.4250       1.0015828
       1210.4750       1.0029841
       1210.5250       1.0059703
       1210.5750       1.0106556
       1210.6250       1.0150743
       1210.6750       1.0167590
       1210.7250       1.0133370
       1210.7750       1.0047320
       1210.8250      0.99527389
       1210.8750      0.99004431
       1210.9250      0.99006049
       1210.9750      0.99318451
       1211.0250      0.99723990
       1211.0750       1.0008732
       1211.1250       1.0033598
       1211.1750       1.0049944
       1211.2250       1.0072424
       1211.2750       1.0115117
       1211.3250       1.0175137
       1211.3750       1.0229792
       1211.4250       1.0251378
       1211.4750       1.0227197
       1211.5250       1.0165850
       1211.5750       1.0087835
       1211.6250       1.0014654
       1211.6750      0.99582842
       1211.7250      0.99113121
       1211.7750      0.98587217
       1211.8250      0.98108365
       1211.8750      0.98064547
       1211.9250      0.98655576
       1211.9750      0.99518064
       1212.0250       1.0003215
       1212.0750       1.0000876
       1212.1250      0.99842674
       1212.1750      0.99940669
       1212.2250       1.0030693
       1212.2750       1.0073554
       1212.3250       1.0106227
       1212.3750       1.0113006
       1212.4250       1.0080493
       1212.4750       1.0018842
       1212.5250      0.99643447
       1212.5750      0.99501610
       1212.6250      0.99799114
       1212.6750       1.0031562
       1212.7250       1.0083547
       1212.7750       1.0128625
       1212.8250       1.0164330
       1212.8750       1.0185895
       1212.9250       1.0179953
       1212.9750       1.0121988
       1213.0250       1.0012215
       1213.0750      0.99021278
       1213.1250      0.98469086
       1213.1750      0.98471020
       1213.2250      0.98606804
       1213.2750      0.98585149
       1213.3250      0.98475856
       1213.3750      0.98496650
       1213.4250      0.98768061
       1213.4750      0.99136277
       1213.5250      0.99187380
       1213.5750      0.98676516
       1213.6250      0.97868099
       1213.6750      0.97297450
       1213.7250      0.97332833
       1213.7750      0.97964736
       1213.8250      0.98869879
       1213.8750      0.99679788
       1213.9250       1.0020316
       1213.9750       1.0043918
       1214.0250       1.0052043
       1214.0750       1.0059636
       1214.1250       1.0066294
       1214.1750       1.0061506
       1214.2250       1.0046576
       1214.2750       1.0033443
       1214.3250       1.0027033
       1214.3750       1.0023593
       1214.4250       1.0021948
       1214.4750       1.0034791
       1214.5250       1.0098040
       1214.5750       1.0277355
       1214.6250       1.0681759
       1214.6750       1.1494313
       1214.7250       1.3025613
       1214.7750       1.5797458
       1214.8250       2.0638725
       1214.8750       2.8725637
       1214.9250       4.1495963
       1214.9750       6.0377451
       1215.0250       8.5873323
       1215.0750       11.520019
       1215.1250       13.963044
       1215.1750       14.651837
       1215.2250       12.882274
       1215.2750       9.3446154
       1215.3250       5.6343103
       1215.3750       2.9246984
       1215.4250       1.3967328
       1215.4750      0.70320307
       1215.5250      0.57329717
       1215.5750       1.2248365
       1215.6250       4.2131842
       1215.6750       14.658937
       1215.7250       43.931370
       1215.7750       105.92881
       1215.8250       199.25053
       1215.8750       289.68735
       1215.9250       327.60876
       1215.9750       294.74758
       1216.0250       220.50477
       1216.0750       147.04906
       1216.1250       94.707251
       1216.1750       62.093351
       1216.2250       41.625807
       1216.2750       27.964592
       1216.3250       18.545300
       1216.3750       12.113507
       1216.4250       7.8439612
       1216.4750       5.1052488
       1216.5250       3.4152748
       1216.5750       2.4091450
       1216.6250       1.8186052
       1216.6750       1.4694792
       1216.7250       1.2637129
       1216.7750       1.1452618
       1216.8250       1.0785733
       1216.8750       1.0420815
       1216.9250       1.0231160
       1216.9750       1.0130284
       1217.0250       1.0061820
       1217.0750       1.0000953
       1217.1250      0.99439444
       1217.1750      0.99008857
       1217.2250      0.98863963
       1217.2750      0.99000529
       1217.3250      0.99212253
       1217.3750      0.99284478
       1217.4250      0.99160082
       1217.4750      0.98925602
       1217.5250      0.98762129
       1217.5750      0.98826866
       1217.6250      0.99087815
       1217.6750      0.99433065
       1217.7250      0.99869146
       1217.7750       1.0035525
       1217.8250       1.0065744
       1217.8750       1.0063989
       1217.9250       1.0048134
       1217.9750       1.0045715
       1218.0250       1.0062215
       1218.0750       1.0076510
       1218.1250       1.0064133
       1218.1750       1.0014577
       1218.2250      0.99355068
       1218.2750      0.98594779
       1218.3250      0.98273226
       1218.3750      0.98429002
       1218.4250      0.98626839
       1218.4750      0.98484113
       1218.5250      0.98155291
       1218.5750      0.98076526
       1218.6250      0.98344024
       1218.6750      0.98653235
       1218.7250      0.98780139
       1218.7750      0.98800344
       1218.8250      0.98868885
       1218.8750      0.98987741
       1218.9250      0.99024394
       1218.9750      0.98920153
       1219.0250      0.98747888
       1219.0750      0.98585505
       1219.1250      0.98510765
       1219.1750      0.98613912
       1219.2250      0.98899942
       1219.2750      0.99268784
       1219.3250      0.99581498
       1219.3750      0.99738903
       1219.4250      0.99756628
       1219.4750      0.99751552
       1219.5250      0.99859970
       1219.5750       1.0017740
       1219.6250       1.0069227
       1219.6750       1.0118360
       1219.7250       1.0129979
       1219.7750       1.0095301
       1219.8250       1.0050987
       1219.8750       1.0037429
       1219.9250       1.0054556
       1219.9750       1.0072390
       1220.0250       1.0063142
       1220.0750       1.0017836
       1220.1250      0.99600547
       1220.1750      0.99386040
       1220.2250      0.99776068
       1220.2750       1.0048311
       1220.3250       1.0104048
       1220.3750       1.0114767
       1220.4250       1.0065335
       1220.4750      0.99608230
       1220.5250      0.98451759
       1220.5750      0.97803530
       1220.6250      0.97857468
       1220.6750      0.98184551
       1220.7250      0.98294030
       1220.7750      0.98224358
       1220.8250      0.98444096
       1220.8750      0.99222393
       1220.9250       1.0020665
       1220.9750       1.0075177
       1221.0250       1.0062718
       1221.0750       1.0016865
       1221.1250      0.99744313
       1221.1750      0.99403299
       1221.2250      0.99104626
       1221.2750      0.98904660
       1221.3250      0.98846105
       1221.3750      0.98957885
       1221.4250      0.99275948
       1221.4750      0.99657991
       1221.5250      0.99763723
       1221.5750      0.99428576
       1221.6250      0.98957136
       1221.6750      0.98824132
       1221.7250      0.99179789
       1221.7750      0.99839777
       1221.8250       1.0050873
       1221.8750       1.0086560
       1221.9250       1.0072321
       1221.9750       1.0020208
       1222.0250      0.99652901
       1222.0750      0.99438241
       1222.1250      0.99670047
       1222.1750       1.0001189
       1222.2250      0.99964806
       1222.2750      0.99468800
       1222.3250      0.98949977
       1222.3750      0.98783301
       1222.4250      0.98974569
       1222.4750      0.99305470
       1222.5250      0.99586437
       1222.5750      0.99748747
       1222.6250      0.99827718
       1222.6750      0.99918007
       1222.7250       1.0002603
       1222.7750       1.0005296
       1222.8250       1.0005061
       1222.8750       1.0019745
       1222.9250       1.0044752
       1222.9750       1.0057456
       1223.0250       1.0047846
       1223.0750       1.0012271
       1223.1250      0.99412101
       1223.1750      0.98437868
       1223.2250      0.97645725
       1223.2750      0.97518393
       1223.3250      0.98100788
       1223.3750      0.98919617
       1223.4250      0.99457142
       1223.4750      0.99597577
       1223.5250      0.99470335
       1223.5750      0.99158055
       1223.6250      0.98783244
       1223.6750      0.98595302
       1223.7250      0.98796271
       1223.7750      0.99400911
       1223.8250       1.0025269
       1223.8750       1.0103990
       1223.9250       1.0137650
       1223.9750       1.0111747
       1224.0250       1.0060875
       1224.0750       1.0039278
       1224.1250       1.0062457
       1224.1750       1.0097741
       1224.2250       1.0111560
       1224.2750       1.0102483
       1224.3250       1.0085924
       1224.3750       1.0069199
       1224.4250       1.0054030
       1224.4750       1.0047042
       1224.5250       1.0045064
       1224.5750       1.0024649
       1224.6250      0.99744345
       1224.6750      0.99225053
       1224.7250      0.99077063
       1224.7750      0.99362022
       1224.8250      0.99783476
       1224.8750       1.0000634
       1224.9250      0.99938095
       1224.9750      0.99716776
       1225.0250      0.99482127
       1225.0750      0.99258194
       1225.1250      0.99065445
       1225.1750      0.98949848
       1225.2250      0.98868182
       1225.2750      0.98734107
       1225.3250      0.98571348
       1225.3750      0.98489098
       1225.4250      0.98517048
       1225.4750      0.98576001
       1225.5250      0.98625628
       1225.5750      0.98703705
       1225.6250      0.98816847
       1225.6750      0.98878408
       1225.7250      0.98704121
       1225.7750      0.98197073
       1225.8250      0.97618456
       1225.8750      0.97399493
       1225.9250      0.97714444
       1225.9750      0.98499972
       1226.0250      0.99632152
       1226.0750       1.0080736
       1226.1250       1.0154536
       1226.1750       1.0154290
       1226.2250       1.0093701
       1226.2750       1.0017146
       1226.3250      0.99608301
       1226.3750      0.99343324
       1226.4250      0.99328292
       1226.4750      0.99477437
       1226.5250      0.99733776
       1226.5750       1.0005054
       1226.6250       1.0026269
       1226.6750       1.0019848
       1226.7250      0.99967973
       1226.7750      0.99908609
       1226.8250       1.0016597
       1226.8750       1.0047659
       1226.9250       1.0043790
       1226.9750      0.99904537
       1227.0250      0.99145591
       1227.0750      0.98715362
       1227.1250      0.99029952
       1227.1750      0.99923806
       1227.2250       1.0072021
       1227.2750       1.0089463
       1227.3250       1.0067241
       1227.3750       1.0071271
       1227.4250       1.0118960
       1227.4750       1.0160694
       1227.5250       1.0152140
       1227.5750       1.0099269
       1227.6250       1.0028205
       1227.6750      0.99556476
       1227.7250      0.99049137
       1227.7750      0.99084035
       1227.8250      0.99688627
       1227.8750       1.0048967
       1227.9250       1.0111372
       1227.9750       1.0136497
       1228.0250       1.0109257
       1228.0750       1.0040102
       1228.1250      0.99852666
       1228.1750      0.99922487
       1228.2250       1.0044980
       1228.2750       1.0095484
       1228.3250       1.0110749
       1228.3750       1.0076209
       1228.4250       1.0000507
       1228.4750      0.99195374
       1228.5250      0.98708413
       1228.5750      0.98702721
       1228.6250      0.99153410
       1228.6750      0.99955199
       1228.7250       1.0089005
       1228.7750       1.0155851
       1228.8250       1.0155428
       1228.8750       1.0081050
       1228.9250      0.99645052
       1228.9750      0.98481636
       1229.0250      0.97698547
       1229.0750      0.97510875
       1229.1250      0.97752708
       1229.1750      0.98036552
       1229.2250      0.98213846
       1229.2750      0.98442498
       1229.3250      0.98848359
       1229.3750      0.99336316
       1229.4250      0.99740355
       1229.4750       1.0003510
       1229.5250       1.0027076
       1229.5750       1.0032579
       1229.6250       1.0001969
       1229.6750      0.99508762
       1229.7250      0.99185664
       1229.7750      0.99185981
       1229.8250      0.99338137
       1229.8750      0.99478922
       1229.9250      0.99544087
       1229.9750      0.99511414
